,WORKSITE_STATE,SOC2,total_positions,avg_wage,avg_pw,wage_gap,avg_pw_level,sec_entity_rate,h1b_dep_rate,out_of_state_rate,new_emp_prop,cont_emp_prop,change_prev_prop,concurrent_prop,change_emp_prop,amend_pet_prop
175,IN,29,248.0,154158.7768951613,76494.63629032257,77664.14060483871,1.3508064516129032,0.5443548387096774,0.004032258064516129,0.5483870967741935,0.059475806451612906,0.06754032258064516,0.011088709677419355,0.0,0.3548387096774194,0.011088709677419355
176,IN,41,3.0,98349.32666666666,86396.33333333333,11952.993333333332,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
177,KS,11,12.0,163343.2375,128816.08333333333,34527.15416666667,2.1666666666666665,0.0,0.08333333333333333,0.5833333333333334,0.0,0.5833333333333334,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333
178,KS,13,11.0,82523.81818181818,71968.18181818182,10555.636363636364,2.1818181818181817,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727
179,KS,15,239.0,104586.43196652719,93496.99916317992,11089.43280334728,2.3682008368200838,0.4769874476987448,0.3723849372384937,0.8158995815899581,0.0894002789400279,0.20320781032078103,0.08856345885634588,0.000697350069735007,0.16471408647140864,0.19400278940027893
180,KS,17,41.0,104809.83219512196,87359.97073170732,17449.861463414636,2.4146341463414633,0.04878048780487805,0.04878048780487805,0.5609756097560976,0.14634146341463414,0.3170731707317073,0.07317073170731707,0.0,0.24390243902439024,0.21951219512195122
181,KS,19,16.0,63217.125,55053.8125,8163.3125,1.4375,0.0,0.0,0.0625,0.4375,0.125,0.125,0.0,0.25,0.0625
182,KS,25,9.0,83040.71111111112,55657.77777777778,27382.933333333334,1.4444444444444444,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
183,KS,27,2.0,57500.04,45417.0,12083.04,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
184,KS,29,24.0,114911.20833333333,84849.30833333332,30061.900000000005,1.9166666666666667,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.25,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.16666666666666666
185,KY,11,27.0,151226.58962962963,123223.03703703704,28003.552592592594,3.3333333333333335,0.037037037037037035,0.037037037037037035,0.6666666666666666,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.0,0.18518518518518517,0.14814814814814814
186,KY,13,11.0,92665.28181818181,66041.76363636364,26623.518181818177,2.272727272727273,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.0,0.0,0.18181818181818182,0.36363636363636365
187,KY,15,290.0,108668.74789655171,95874.69586206895,12794.052034482762,2.7620689655172415,0.6517241379310345,0.4206896551724138,0.8482758620689655,0.07678160919540229,0.22735632183908047,0.06471264367816092,0.0005747126436781609,0.1354022988505747,0.22620689655172413
188,KY,17,40.0,92995.4705,83010.125,9985.3455,1.9,0.1,0.075,0.75,0.0,0.125,0.05,0.0,0.25,0.125
189,KY,19,25.0,75124.288,62647.04,12477.248,2.08,0.04,0.0,0.2,0.6,0.2,0.04,0.0,0.08,0.08
190,KY,25,24.0,84717.83333333333,53938.041666666664,30779.791666666668,1.0833333333333333,0.0,0.0,0.0,0.75,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664
191,KY,27,3.0,51194.333333333336,48914.333333333336,2280.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
192,KY,29,53.0,109182.29660377358,80841.42264150945,28340.873962264148,2.8867924528301887,0.32075471698113206,0.0,0.3018867924528302,0.3584905660377358,0.22641509433962265,0.0,0.018867924528301886,0.018867924528301886,0.05660377358490566
193,LA,11,7.0,102296.14714285715,87407.48571428572,14888.66142857143,1.5714285714285714,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857
194,LA,13,2.0,104139.5,89128.0,15011.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195,LA,15,154.0,78338.20980519481,71908.21948051949,6429.990324675325,2.0974025974025974,0.1038961038961039,0.13636363636363635,0.9285714285714286,0.06103896103896104,0.1025974025974026,0.05194805194805195,0.0,0.05454545454545455,0.09350649350649351
196,LA,17,6.0,91575.17333333334,87259.47333333333,4315.700000000002,1.5,0.5,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666
197,LA,19,19.0,60480.83157894737,56554.16842105263,3926.663157894737,1.4736842105263157,0.0,0.0,0.05263157894736842,0.631578947368421,0.21052631578947367,0.0,0.0,0.05263157894736842,0.10526315789473684
198,LA,25,49.0,89746.7406122449,62345.67265306122,27401.067959183674,1.510204081632653,0.0,0.0,0.0,0.5510204081632653,0.3673469387755102,0.0,0.0,0.061224489795918366,0.02040816326530612
199,LA,29,33.0,110126.94545454546,48855.44242424243,61271.50303030302,1.9393939393939394,0.0,0.0,0.0,0.7878787878787878,0.09090909090909091,0.0,0.0,0.06060606060606061,0.06060606060606061
200,MA,11,243.0,178755.24633744857,162085.18106995884,16670.06526748971,2.432098765432099,0.024691358024691357,0.012345679012345678,0.522633744855967,0.08641975308641975,0.2962962962962963,0.09465020576131687,0.0,0.15637860082304528,0.13580246913580246
201,MA,13,251.0,128872.043625498,103507.8457370518,25364.197888446215,2.689243027888446,0.0398406374501992,0.027888446215139442,0.4860557768924303,0.12350597609561753,0.28419654714475434,0.06772908366533864,0.0,0.1952191235059761,0.28154050464807434
202,MA,15,2333.0,138560.66990998713,125125.51075867983,13435.15915130733,2.5396485212173165,0.15216459494213458,0.17188169738534076,0.732961851693099,0.05389341334476354,0.2454922131733105,0.059208458351193025,0.0018574082011715962,0.14750678668381198,0.14999285612230318
203,MA,17,306.0,119428.96450980392,106960.32875816994,12468.635751633987,2.584967320261438,0.09477124183006536,0.1830065359477124,0.5130718954248366,0.11241830065359476,0.29869281045751633,0.11895424836601307,0.006535947712418301,0.2562091503267974,0.11895424836601307
204,MA,19,488.0,94977.25551229507,77388.75368852458,17588.50182377049,1.9221311475409837,0.03278688524590164,0.012295081967213115,0.13524590163934427,0.4262295081967213,0.22950819672131148,0.07377049180327869,0.012295081967213115,0.16393442622950818,0.07991803278688525
205,MA,21,99.0,51751.00323232324,45188.14141414141,6562.861818181819,1.5555555555555556,0.010101010101010102,0.0,0.0,0.36363636363636365,0.2222222222222222,0.18181818181818182,0.010101010101010102,0.09090909090909091,0.1414141414141414
206,MA,23,5.0,208304.0,120556.84,87747.16,1.6,0.0,0.0,0.6,0.2,0.6,0.0,0.0,0.2,0.0
207,MA,25,67.0,108957.63701492536,73326.75522388061,35630.881791044776,1.462686567164179,0.0,0.0,0.05970149253731343,0.47761194029850745,0.31343283582089554,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.04477611940298507
208,MA,27,36.0,120873.21527777778,73873.75,46999.46527777778,2.5,0.0,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.0,0.19444444444444445,0.16666666666666666
209,MA,29,156.0,117409.71326923076,90806.94743589744,26602.76583333333,1.4487179487179487,0.5448717948717948,0.00641025641025641,0.5448717948717948,0.20833333333333334,0.10576923076923077,0.009615384615384616,0.0,0.11538461538461539,0.041666666666666664
210,MA,39,1.0,42500.0,42058.0,442.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,MA,41,19.0,138793.45473684208,126131.52631578948,12661.928421052633,2.8947368421052633,0.0,0.2631578947368421,0.5789473684210527,0.05263157894736842,0.5789473684210527,0.10526315789473684,0.0,0.10526315789473684,0.15789473684210525
212,MD,11,45.0,151022.3431111111,143281.08,7741.26311111111,2.311111111111111,0.1111111111111111,0.044444444444444446,0.4,0.2222222222222222,0.26666666666666666,0.1111111111111111,0.0,0.2222222222222222,0.2
213,MD,13,56.0,102287.42571428571,85505.56785714286,16781.85785714286,2.1964285714285716,0.14285714285714285,0.03571428571428571,0.30357142857142855,0.21428571428571427,0.21428571428571427,0.10714285714285714,0.0,0.375,0.125
214,MD,15,591.0,128762.92248730964,120927.8923857868,7835.030101522842,2.3519458544839256,0.36548223350253806,0.38917089678510997,0.6429780033840947,0.12351945854483926,0.3130287648054145,0.09644670050761421,0.00338409475465313,0.16412859560067683,0.22842639593908629
215,MD,17,84.0,111653.37023809523,99298.94761904763,12354.422619047618,2.392857142857143,0.21428571428571427,0.09523809523809523,0.7023809523809523,0.14523809523809522,0.28809523809523807,0.07380952380952381,0.0,0.21666666666666665,0.16904761904761903
216,MD,19,185.0,101015.04956756756,73786.5308108108,27228.518756756755,1.8,0.12972972972972974,0.0,0.11891891891891893,0.43783783783783786,0.31351351351351353,0.043243243243243246,0.0,0.08648648648648649,0.11891891891891893
217,MD,21,4.0,72329.0,64038.0,8291.0,2.75,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.0
218,MD,23,2.0,94484.0,94016.0,468.0,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
219,MD,25,27.0,99538.3211111111,68962.14814814815,30576.172962962966,1.3703703703703705,0.037037037037037035,0.0,0.037037037037037035,0.5925925925925926,0.2962962962962963,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035
220,MD,27,11.0,94498.18181818182,77179.45454545454,17318.727272727272,2.272727272727273,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.0,0.36363636363636365,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727
221,MD,29,70.0,121337.46857142859,96137.15428571426,25200.314285714285,1.7428571428571429,0.15714285714285714,0.014285714285714285,0.14285714285714285,0.14285714285714285,0.2571428571428571,0.1,0.0,0.21428571428571427,0.02857142857142857
222,MD,31,1.0,37835.200000000004,37835.200000000004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,MD,41,3.0,162373.15,113589.0,48784.15,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
224,MD,43,1.0,54212.0,46613.0,7599.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
225,ME,11,6.0,166140.0,131005.5,35134.5,2.1666666666666665,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
226,ME,13,2.0,72997.5,72997.5,0.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
227,ME,15,29.0,102021.81379310346,95878.71034482759,6143.103448275862,2.3448275862068964,0.20689655172413793,0.27586206896551724,0.2413793103448276,0.1724137931034483,0.27586206896551724,0.034482758620689655,0.0,0.10344827586206896,0.41379310344827586
228,ME,17,6.0,104644.66666666667,93353.86666666665,11290.799999999997,2.6666666666666665,0.5,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
229,ME,19,2.0,74366.5,73975.5,391.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
230,ME,21,1.0,66947.0,55432.0,11515.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
231,ME,29,18.0,197845.24444444446,121132.23333333334,76713.01111111112,2.3333333333333335,0.2777777777777778,0.0,0.2777777777777778,0.5555555555555556,0.1111111111111111,0.0,0.0,0.16666666666666666,0.0
232,MI,11,146.0,151407.07006849314,135109.61643835617,16297.453630136986,2.4794520547945207,0.02054794520547945,0.0958904109589041,0.3904109589041096,0.06164383561643835,0.3150684931506849,0.0958904109589041,0.0,0.2054794520547945,0.136986301369863
233,MI,13,71.0,103076.98929577466,86286.28732394367,16790.701971830982,2.9014084507042255,0.056338028169014086,0.028169014084507043,0.4647887323943662,0.17183098591549295,0.19999999999999998,0.03098591549295775,0.0,0.15774647887323942,0.17183098591549295
234,MI,15,1433.0,114364.31775994417,99535.3035589672,14829.014200976972,2.6273551988834614,0.34612700628053034,0.4124214933705513,0.4633635729239358,0.0966038613631077,0.2460572226099093,0.1489416143289137,0.004419632472668062,0.20465224470807164,0.2002326122354036
235,MI,17,640.0,111321.171,95586.29000000001,15734.881,2.521875,0.1328125,0.13125,0.2203125,0.096875,0.3984375,0.159375,0.0,0.2171875,0.109375
236,MI,19,82.0,72300.44487804879,59827.40975609756,12473.03512195122,1.5975609756097562,0.012195121951219513,0.012195121951219513,0.08536585365853659,0.524390243902439,0.13414634146341464,0.10975609756097561,0.0,0.0975609756097561,0.13414634146341464
237,MI,21,3.0,57645.0,46702.666666666664,10942.333333333334,1.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
238,MI,23,1.0,170000.0,112798.0,57202.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,MI,25,33.0,89529.72727272728,67080.18181818182,22449.545454545456,1.393939393939394,0.0,0.0,0.0,0.7575757575757576,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304
240,MI,27,5.0,100277.83,83445.4,16832.43,3.2,0.2,0.4,0.0,0.4,0.4,0.2,0.0,0.0,0.0
241,MI,29,45.0,148363.40733333334,106423.98666666665,41939.420666666665,1.9111111111111112,0.15555555555555556,0.044444444444444446,0.37777777777777777,0.06666666666666667,0.35555555555555557,0.044444444444444446,0.0,0.28888888888888886,0.044444444444444446
242,MI,41,11.0,146532.55636363637,116048.81818181818,30483.738181818182,3.090909090909091,0.0,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.45454545454545453
243,MN,11,47.0,160608.8974468085,149524.91319148935,11083.984255319148,2.404255319148936,0.02127659574468085,0.0,0.23404255319148937,0.1702127659574468,0.2765957446808511,0.0851063829787234,0.0,0.2553191489361702,0.1702127659574468
244,MN,13,59.0,112336.22457627118,92752.38644067796,19583.838135593225,2.847457627118644,0.288135593220339,0.2542372881355932,0.6271186440677966,0.11864406779661017,0.1694915254237288,0.1016949152542373,0.0,0.11864406779661017,0.3559322033898305
245,MN,15,838.0,123243.74747016706,110877.76276849641,12365.984701670646,2.7350835322195706,0.35799522673031026,0.38663484486873506,0.7386634844868735,0.06630867143993636,0.26766109785202863,0.10783611774065235,0.00019888623707239457,0.11690533015115354,0.2465791567223548
246,MN,17,84.0,107842.41571428573,98855.61666666667,8986.799047619048,2.619047619047619,0.17857142857142858,0.11904761904761904,0.6785714285714286,0.08333333333333333,0.28095238095238095,0.08571428571428572,0.0,0.3119047619047619,0.19047619047619047
247,MN,19,62.0,73501.66,63840.903225806454,9660.756774193549,1.8709677419354838,0.0,0.0,0.03225806451612903,0.5483870967741935,0.1774193548387097,0.08064516129032258,0.0,0.0967741935483871,0.0967741935483871
248,MN,21,6.0,60746.333333333336,53799.0,6947.333333333333,1.5,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
249,MN,23,2.0,124000.0,108170.5,15829.5,1.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
250,MN,25,25.0,80732.0768,62865.633599999994,17866.443199999998,1.44,0.0,0.04,0.0,0.64,0.16,0.0,0.0,0.04,0.12
251,MN,27,3.0,70155.0,65492.0,4663.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
252,MN,29,32.0,237413.1,104101.38124999999,133311.71875,2.21875,0.0,0.0,0.125,0.5625,0.25,0.03125,0.0,0.125,0.03125
253,MN,31,2.0,52000.0,36940.8,15059.199999999997,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
254,MN,41,3.0,139141.38,124300.66666666667,14840.713333333339,3.6666666666666665,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
255,MN,47,1.0,71240.0,71240.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
256,MO,11,40.0,144268.78875,124805.12,19463.66875,2.35,0.025,0.1,0.5,0.05,0.35,0.25,0.0,0.125,0.225
257,MO,13,27.0,90569.99185185184,76513.11111111111,14056.880740740742,2.3333333333333335,0.1111111111111111,0.14814814814814814,0.7037037037037037,0.18518518518518517,0.037037037037037035,0.25925925925925924,0.0,0.25925925925925924,0.25925925925925924
258,MO,15,705.0,105530.26333333334,94221.344964539,11308.918368794326,2.4936170212765956,0.3872340425531915,0.43546099290780144,0.724822695035461,0.11030732860520094,0.1774468085106383,0.08619385342789598,0.0016548463356973995,0.14624113475177306,0.33205673758865245
259,MO,17,32.0,92137.49,82373.25,9764.24,2.09375,0.125,0.0625,0.4375,0.25,0.25,0.0625,0.0,0.28125,0.15625
260,MO,19,102.0,70243.10637254902,60077.92627450981,10165.180098039214,1.5588235294117647,0.00980392156862745,0.0,0.00980392156862745,0.5392156862745098,0.19607843137254902,0.0196078431372549,0.0,0.08823529411764706,0.1568627450980392
261,MO,21,5.0,65931.0,58589.6,7341.4,2.6,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.0
262,MO,25,53.0,116155.42679245284,70996.40226415094,45159.02452830188,1.7358490566037736,0.018867924528301886,0.0,0.0,0.4339622641509434,0.2641509433962264,0.05660377358490566,0.0,0.07547169811320754,0.05660377358490566
263,MO,27,3.0,87360.0,40363.333333333336,46996.666666666664,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
264,MO,29,40.0,123613.0885,76878.87499999999,46734.2135,1.575,0.175,0.0,0.125,0.3,0.5,0.025,0.0,0.1,0.025
265,MO,31,1.0,26312.0,26312.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
266,MO,41,2.0,106190.975,96272.5,9918.474999999999,3.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0
267,MP,11,1.0,100000.0,95493.0,4507.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
268,MP,13,1.0,33883.0,33883.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
269,MP,17,1.0,51938.0,46342.0,5596.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,MS,11,1.0,132371.0,132371.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
271,MS,13,2.0,77445.5,55536.0,21909.5,2.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5
272,MS,15,47.0,104873.42446808511,85686.1914893617,19187.232978723405,2.7872340425531914,0.3829787234042553,0.425531914893617,0.574468085106383,0.0851063829787234,0.3404255319148936,0.10638297872340426,0.0,0.2765957446808511,0.19148936170212766
273,MS,17,11.0,92634.63636363637,75347.09090909091,17287.545454545456,2.0,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.0,0.36363636363636365,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182
274,MS,19,12.0,73026.16666666667,57628.083333333336,15398.083333333334,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.08333333333333333,0.0
275,MS,21,1.0,45000.0,42182.0,2818.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
276,MS,23,1.0,148000.0,123989.0,24011.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277,MS,25,23.0,113769.48956521739,65821.26086956522,47948.22869565217,1.6521739130434783,0.0,0.0,0.0,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.0,0.0,0.0
278,MS,27,1.0,35600.0,32030.0,3570.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
279,MS,29,12.0,138013.06666666668,73840.01666666668,64173.049999999996,2.1666666666666665,0.4166666666666667,0.0,0.75,0.75,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333
280,MT,11,1.0,90000.0,83408.0,6592.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
281,MT,13,1.0,62504.0,48610.0,13894.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
282,MT,15,2.0,139445.0,106434.0,33011.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
283,MT,17,1.0,78480.0,67704.0,10776.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
284,MT,19,7.0,69344.0,57764.57142857143,11579.42857142857,2.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285
285,MT,25,4.0,59781.0,53102.5,6678.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
286,MT,29,6.0,78041.59999999999,66248.0,11793.599999999993,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
287,NC,11,160.0,174304.5905625,157344.425,16960.1655625,2.69375,0.01875,0.04375,0.78125,0.04625,0.215,0.058750000000000004,0.0,0.20875,0.23374999999999999
288,NC,13,125.0,115613.72608000001,92588.22880000001,23025.49728,2.744,0.16,0.192,0.704,0.1376,0.1776,0.0416,0.0,0.2336,0.24159999999999998
289,NC,15,4071.0,122127.78456153281,113226.25404077621,8901.53052075657,2.6497175141242937,0.26774748219110783,0.31785802014247116,0.8764431343650209,0.06240235814296242,0.21188897076885288,0.07641365757799068,0.0009825595676737902,0.14964382215671823,0.21888479489069024
290,NC,17,340.0,125156.33923529413,110796.96705882352,14359.372176470588,2.6441176470588235,0.1264705882352941,0.19117647058823528,0.8411764705882353,0.05411764705882353,0.1776470588235294,0.05705882352941176,0.0,0.15411764705882353,0.12470588235294117
291,NC,19,107.0,80404.11813084113,71376.80560747664,9027.312523364486,1.7850467289719627,0.018691588785046728,0.018691588785046728,0.14018691588785046,0.40186915887850466,0.3644859813084112,0.08411214953271028,0.0,0.07476635514018691,0.07476635514018691
292,NC,21,6.0,62427.829999999994,50550.833333333336,11876.996666666666,2.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
293,NC,25,127.0,76256.6620472441,63210.984251968504,13045.677795275591,1.905511811023622,0.031496062992125984,0.10236220472440945,0.007874015748031496,0.5354330708661418,0.31496062992125984,0.03937007874015748,0.0,0.06299212598425197,0.047244094488188976
294,NC,27,11.0,80200.47454545455,63118.45818181818,17082.01636363636,2.727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,0.36363636363636365
295,NC,29,42.0,157224.17476190475,100075.73333333332,57148.44142857143,2.0,0.16666666666666666,0.023809523809523808,0.23809523809523808,0.4166666666666667,0.11904761904761904,0.047619047619047616,0.0,0.27380952380952384,0.11904761904761904
296,NC,41,12.0,143267.94333333333,128388.16666666667,14879.776666666667,3.1666666666666665,0.08333333333333333,0.25,0.8333333333333334,0.0,0.5833333333333334,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666
297,ND,11,1.0,152693.0,118685.0,34008.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
298,ND,13,1.0,140000.0,102606.0,37394.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299,ND,15,3.0,94387.0,86673.66666666667,7713.333333333333,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0
300,ND,17,6.0,82515.0,74117.5,8397.5,1.8333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0
301,ND,19,5.0,58457.6,50768.64,7688.959999999999,1.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0
302,ND,25,12.0,65667.75,52948.9,12718.85,1.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.4166666666666667
303,ND,29,28.0,93610.5,78901.10714285714,14709.392857142857,2.3214285714285716,0.0,0.0,0.14285714285714285,0.4642857142857143,0.39285714285714285,0.0,0.0,0.14285714285714285,0.0
304,NE,11,9.0,131776.16444444444,122214.0,9562.164444444446,2.7777777777777777,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
305,NE,13,8.0,96118.125,92016.5,4101.625,3.375,0.625,0.625,0.75,0.125,0.125,0.125,0.0,0.0,0.125
306,NE,15,205.0,111465.79204878048,100298.396097561,11167.395951219512,2.7219512195121953,0.3463414634146341,0.3463414634146341,0.7560975609756098,0.07317073170731707,0.34146341463414637,0.1024390243902439,0.0,0.2146341463414634,0.18536585365853658
307,NE,17,12.0,101043.56666666667,88386.18333333335,12657.383333333331,2.6666666666666665,0.3333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.25,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333
308,NE,19,26.0,67654.69230769231,56118.5,11536.192307692309,1.6538461538461537,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,0.038461538461538464,0.0,0.038461538461538464,0.0
309,NE,21,1.0,47507.0,47507.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310,NE,25,11.0,95868.81818181818,72448.45454545454,23420.363636363636,1.6363636363636365,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0
311,NE,27,3.0,66409.66666666667,48136.333333333336,18273.333333333332,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
312,NE,29,49.0,89584.52795918367,64237.216326530615,25347.31163265306,2.4285714285714284,0.2857142857142857,0.02040816326530612,0.2857142857142857,0.3877551020408163,0.32653061224489793,0.0,0.02040816326530612,0.04081632653061224,0.0
313,NH,11,11.0,126753.45454545454,114935.18181818182,11818.272727272728,1.7272727272727273,0.0,0.0,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2727272727272727,0.18181818181818182
314,NH,13,5.0,115110.0,110689.4,4420.6,2.6,0.2,0.2,0.8,0.0,0.2,0.4,0.0,0.2,0.2
315,NH,15,303.0,117132.711650165,111908.11551155115,5224.5961386138615,2.485148514851485,0.570957095709571,0.25742574257425743,0.9471947194719472,0.036743674367436745,0.13311331133113313,0.03278327832783278,0.0011001100110011,0.13905390539053905,0.14565456545654565
316,NH,17,21.0,117234.0,96029.52380952382,21204.47619047619,2.7142857142857144,0.0,0.0,0.47619047619047616,0.14285714285714285,0.5238095238095238,0.047619047619047616,0.0,0.19047619047619047,0.09523809523809523
317,NH,19,1.0,152145.0,115856.0,36289.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
318,NH,21,4.0,46566.0,43976.1,2589.8999999999996,2.5,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.75
319,NH,25,5.0,84470.696,68390.0,16080.696,1.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2
320,NH,27,1.0,50500.0,43472.0,7028.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,NH,29,11.0,118837.72727272728,83307.73818181817,35529.98909090909,1.5454545454545454,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.0,0.2727272727272727,0.0
322,NH,41,20.0,156645.0,156645.0,0.0,4.0,0.0,0.0,1.0,0.01,0.01,0.01,0.0,0.01,0.01
