,WORKSITE_STATE,13,15,17,19,25,11,21,29,27,41,43,23,31,35,39,49,53,12,47
40,PA,0.03072248480756246,0.7559081701553004,0.04929101958136394,0.05671843349088454,0.020594193112761647,0.039837947332883185,0.007427413909520594,0.0337609723160027,0.003038487508440243,0.001688048615800135,0.0,0.0006752194463200541,0.0,0.0,0.00033760972316002703,0.0,0.0,0.0,0.0
41,PR,0.0,0.38461538461538464,0.0,0.0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,RI,0.03076923076923077,0.5256410256410257,0.020512820512820513,0.038461538461538464,0.023076923076923078,0.010256410256410256,0.0,0.3435897435897436,0.005128205128205128,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
43,SC,0.02544529262086514,0.5750636132315522,0.13486005089058525,0.022900763358778626,0.12213740458015267,0.058524173027989825,0.002544529262086514,0.04580152671755725,0.007633587786259542,0.0,0.002544529262086514,0.002544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,SD,0.013888888888888888,0.2916666666666667,0.0,0.041666666666666664,0.3333333333333333,0.027777777777777776,0.013888888888888888,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,TN,0.033022254127781765,0.6733668341708543,0.06317300789662599,0.09332376166547021,0.030868628858578606,0.07035175879396985,0.003589375448671931,0.02512562814070352,0.007178750897343862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TX,0.03514921376758678,0.8001071028674359,0.06796163770020934,0.012706294727617935,0.013485224672606008,0.05272382065138017,0.0005841974587410544,0.0096392580692274,0.0018499586193466725,0.003894649724940363,0.0001460493646852636,0.0016552261330996544,0.0,0.0,0.0,0.0,9.736624312350908e-05,0.0,0.0
47,UT,0.10893246187363835,0.6122004357298475,0.04139433551198257,0.04139433551198257,0.037037037037037035,0.06100217864923747,0.006535947712418301,0.0784313725490196,0.010893246187363835,0.002178649237472767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,VA,0.04701890450799806,0.7847794474066893,0.05889481337857489,0.01793504604944256,0.016723218613669412,0.04435288414929714,0.0004847309743092584,0.02350945225399903,0.0033931168201648087,0.001454192922927775,0.0004847309743092584,0.0009694619486185168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,VI,0.0,0.0,0.0,0.0,0.625,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,VT,0.020833333333333332,0.22916666666666666,0.2916666666666667,0.020833333333333332,0.0,0.041666666666666664,0.0,0.375,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,WA,0.037902870836797574,0.860223993739913,0.027143346212158262,0.005966645473663618,0.001467207903359906,0.05443341321465252,0.0004890693011199687,0.0035702058981757715,0.007776201887807502,0.0009292316721279405,0.0,9.781386022399374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,WI,0.03342245989304813,0.5828877005347594,0.12032085561497326,0.05614973262032086,0.06684491978609626,0.04144385026737968,0.0,0.09358288770053476,0.004010695187165776,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WV,0.013513513513513514,0.07432432432432433,0.0472972972972973,0.060810810810810814,0.0472972972972973,0.04054054054054054,0.0,0.7094594594594594,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WY,0.07142857142857142,0.4642857142857143,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
